요양기관명,소재지,요양종별,X좌표,Y좌표
허스킨의원,"서울특별시 서초구 방배로 177, 8층 (방배동, 레마빌딩)",의원,955118.0,1943460.0
허형빈이비인후과의원,"서울특별시 구로구 고척로 142-1, 3층 (고척동)",의원,942533.0,1945018.0
헤렌여성산부인과의원,"서울특별시 송파구 석촌호수로 160 (삼전동, 4층)",의원,964188.0,1945346.0
헤론연세의원,"서울특별시 서초구 동광로1길 112, 203,204,205호 (방배동, 롯데캐슬헤론상가)",의원,954455.0,1944314.0
헬리오아이언소아청소년과의원,"서울특별시 송파구 송파대로 345, 1A동 5층 5007호일부,5008호 (가락동, 헬리오시티)",의원,965382.0,1944321.0
현가정의학과의원,"서울특별시 강서구 허준로 175, 303호 (가양동, 6단지상가)",의원,943364.0,1951749.0
현내과의원,"서울특별시 강서구 가로공원로76길 102, 1층 (화곡동)",의원,941593.0,1948354.0
현대가정의학과의원,서울특별시 서대문구 거북골로 154 (북가좌동),의원,948151.0,1953184.0
현대사랑의원,"서울특별시 강남구 압구정로29길 68(압구정동, 현대아파트)",의원,958340.0,1948183.0
현대서울의원,"서울특별시 성동구 마장로 302, 2,3,4층 (마장동)",의원,959660.0,1951942.0
현대성심의원,서울특별시 강서구 강서로18길 5 (화곡동),의원,942220.0,1948470.0
현대의원,서울특별시 도봉구 우이천로 478 (쌍문동),의원,957299.0,1961912.0
현대의원,서울특별시 강서구 방화동로 66 (방화동),의원,939301.0,1952093.0
현대정형외과의원,서울특별시 광진구 용마산로 67 (중곡동),의원,963554.0,1951238.0
현대정형외과의원,"서울특별시 강북구 삼양로 255 (미아동, 청구약국)",의원,957471.0,1958631.0
현대정형외과의원,"서울특별시 양천구 남부순환로59길 3, 101,202,203호 (신월동, 우영아파트)",의원,940943.0,1948296.0
현대제일의원,"서울특별시 마포구 도화4길 73, 207호 (도화동, 현대홈타운상가)",의원,951544.0,1948996.0
현대중앙의원,서울특별시 마포구 효창원로 253-2 (공덕동),의원,952605.0,1950199.0
현대중앙의원,서울특별시 서대문구 증가로 121 (남가좌동),의원,949141.0,1953241.0
현산부인과의원,"서울특별시 서초구 방배로 127, 3층 (방배동)",의원,955343.0,1943011.0
현성의원,"서울특별시 동작구 매봉로 182, 6층 (본동)",의원,951605.0,1946042.0
현엠앤엠소아청소년과의원,"서울특별시 중랑구 신내로 82, 403호 (신내동, 금강프라자)",의원,964302.0,1956439.0
현의원,"서울특별시 강북구 삼양로 623, 2층 (우이동)",의원,957090.0,1962217.0
현이비인후과의원,"서울특별시 강서구 강서로 251, 4층 (내발산동)",의원,941348.0,1950073.0
협동의원,서울특별시 구로구 구로동로 35 (가리봉동),의원,945708.0,1943035.0
협성재활의학과의원,서울특별시 영등포구 선유로 104 (양평동1가),의원,946141.0,1947266.0
형운준소아청소년과의원,"서울특별시 동작구 장승배기로 119, 2층 (노량진동)",의원,950496.0,1945590.0
혜광의원,"서울특별시 용산구 회나무로6길 5 (이태원동, 혜광의원)",의원,954838.0,1948943.0
혜담소아청소년과의원,"서울특별시 양천구 목동서로 67, 3층 (목동, 우성에펠타운)",의원,945098.0,1948746.0
혜림소아과의원,서울특별시 중랑구 면목로 415 (면목동),의원,963546.0,1954482.0
혜민소아청소년과의원,"서울특별시 강동구 올림픽로 774, 2층 3호 (암사동)",의원,967128.0,1950159.0
혜화가정의원,"서울특별시 종로구 성균관로 34, 혜화가정의원 2층 (명륜1가)",의원,955596.0,1954154.0
호산여성의원,"서울특별시 강남구 언주로 871, 호산병원,3층일부 A동 101호 (신사동)",의원,958768.0,1947797.0
호움산부인과의원,"서울특별시 서초구 서초중앙로 110, 2층 (서초동, 서초동롯데캐슬메디치)",의원,957078.0,1943695.0
홍석호내과의원,"서울특별시 은평구 통일로 730, 3층 301호 (불광동, 보광빌딩)",의원,949696.0,1956972.0
홍설유내과의원,서울특별시 강북구 오현로32길 4-3 (번동),의원,959396.0,1958875.0
홍성환산부인과의원,"서울특별시 노원구 화랑로 455, 1층 (공릉동)",의원,962735.0,1957778.0
홍소아청소년과의원,"서울특별시 동작구 동작대로29길 69, 302호 (사당동)",의원,953862.0,1943373.0
홍요한내과의원,"서울특별시 성북구 돌곶이로 152, 1층 (장위동)",의원,960468.0,1957414.0
홍원택가정의학과의원,"서울특별시 중랑구 면목로 457, 2층 (상봉동)",의원,963461.0,1954907.0
홍이경산부인과의원,"서울특별시 관악구 신림로 344, 305호 (신림동)",의원,949606.0,1943031.0
홍이내과의원,"서울특별시 중랑구 겸재로 237, 3층 (망우동)",의원,964151.0,1954593.0
홍이비인후과의원,"서울특별시 강서구 양천로57길 16, 402호 (가양동, 영보빌딩)",의원,942817.0,1951754.0
홍제속편한내과의원,"서울특별시 서대문구 통일로 413, 연세24시사우나 201호 (홍제동)",의원,951127.0,1954233.0
홍종서내과의원,"서울특별시 강북구 도봉로 358-0, 2층 (번동, 코스타타워)",의원,958310.0,1960067.0
홍종찬이비인후과의원,"서울특별시 중랑구 용마산로 502, 3층 (망우동)",의원,964728.0,1955225.0
화곡굿모닝의원,"서울특별시 강서구 등촌로5길 80, 2층 (화곡동)",의원,943362.0,1948388.0
화양본내과의원,서울특별시 광진구 군자로 73 (군자동),의원,962069.0,1950125.0
화인통증의학과의원,"서울특별시 중구 퇴계로 447, 2층 217호 (황학동, 황학 아크로타워)",의원,957743.0,1951941.0
활기찬정형외과의원,"서울특별시 은평구 통일로 875 (갈현동, B1층일부,2~5층,6층일부)",의원,948786.0,1958125.0
활선재활의학과의원,"서울특별시 서초구 강남대로 365, 대우도씨에빛 4층 (서초동)",의원,958308.0,1944112.0
황&신 소아청소년과의원,"서울특별시 서대문구 거북골로 120, 206동 214호 (남가좌동, 가재울센트레빌아파트)",의원,948395.0,1953088.0
황소아과의원,"서울특별시 송파구 가락로 244, 201호 (방이동, 동원빌딩)",의원,966254.0,1945681.0
황소아청소년과의원,"서울특별시 강북구 한천로105길 7, 201, 202호 (번동, 주공1단지)",의원,960040.0,1958621.0
황신소아청소년과의원,"서울특별시 서대문구 모래내로15길 68, 1층 101호 (남가좌동)",의원,948679.0,1952953.0
황이숙내과의원,서울특별시 은평구 연서로 257 (불광동),의원,949097.0,1958013.0
황인규산부인과의원,서울특별시 동대문구 천호대로 295 (답십리동),의원,960596.0,1951987.0
황정아소아과의원,"서울특별시 송파구 백제고분로 212, 2층 (삼전동, 아미빌딩)",의원,963767.0,1944992.0
회기센트럴이비인후과의원,"서울특별시 동대문구 이문로 37, 1층 110~113호 (회기동, 회기역 한일베라체캠퍼스)",의원,960807.0,1954694.0
효성마취통증의학과의원,"서울특별시 강북구 오현로 190, 3층 (번동, 남전빌딩)",의원,959357.0,1958879.0
훈훈한내과의원,서울특별시 강동구 양재대로 1488 (길동),의원,968246.0,1948866.0
훼밀리마취통증의학과의원,"서울특별시 도봉구 도봉로 476, 202호 (창동, 삼성쉐르빌페스티)",의원,958962.0,1961034.0
휘경우리들내과의원,"서울특별시 동대문구 휘경로 47, 2층 (휘경동)",의원,961606.0,1955125.0
휘마의원,"서울특별시 강남구 강남대로118길 42, 3층 (논현동)",의원,958167.0,1945427.0
휘소아청소년과의원,"서울특별시 서대문구 가재울미래로 2, 3층 303-1,303-2호 (남가좌동, DMC파크뷰자이)",의원,948893.0,1952756.0
휴림내과의원,"서울특별시 은평구 통일로 856, 3층 3010호 (불광동, 메트로타워)",의원,948942.0,1957950.0
휴먼피부과의원,"서울특별시 광진구 아차산로 502, 진넥스오딧세이 202,203호 (광장동)",의원,964423.0,1949184.0
흥인탑이비인후과의원,"서울특별시 종로구 창신길 1, 3층 (창신동, 영화빌딩)",의원,956746.0,1952612.0
희락서울가정의학과의원,"서울특별시 노원구 수락산로 190, 203호 (상계동, 희락상가)",의원,960945.0,1963600.0
히포크라타의원,"서울특별시 서초구 잠원로4길 33-2, 잠원동 스타빌딩 4층 401호 (잠원동)",의원,956740.0,1946061.0
힘내라내과의원,"서울특별시 성동구 아차산로 113, 삼진빌딩 3층 301,302호 (성수동2가)",의원,960860.0,1949577.0
힘찬부성정형외과의원,서울특별시 강서구 곰달래로 223 (화곡동),의원,943247.0,1948254.0
(사)인구보건복지협회 서울지회 가족보건의원,"서울특별시 광진구 긴고랑로13길 62, 1.2층 (중곡동)",의원,963191.0,1951827.0
(사)한국한센복지협회서울특별시지부부설의원,"서울특별시 동작구 상도로 170, 2층 (상도동)",의원,950330.0,1945126.0
(스카이메디)연세건강증진내과의원,"서울특별시 송파구 송파대로 371, 2층,3층,4층 (석촌동)",의원,965594.0,1944684.0
(의) 열린의료재단 강동열린의원,"서울특별시 강동구 천호대로 1092, 1층 112호,113호 (성내동, SK허브진)",의원,967554.0,1948485.0
(의) 열린의료재단 동대문열린의원,"서울특별시 종로구 종로 335, 원풍빌딩 6층 (창신동)",의원,957158.0,1952748.0
(의) 열린의료재단 상봉열린의원,"서울특별시 중랑구 면목로 492, 주연빌딩 7,8 일부층 (상봉동)",의원,963452.0,1955247.0
(의) 열린의료재단 영등포열린의원,"서울특별시 영등포구 경인로 841, 영등포우체국 4,5층 (영등포동4가)",의원,947510.0,1946526.0
(의)미래의료재단리드림의원,"서울특별시 강남구 테헤란로 513 (삼성동, B1일부,4,9,10층,테헤란로81길10,B1일부,삼성로92길29,3,4)",의원,961015.0,1945506.0
(의)열린의료재단 미아열린의원,"서울특별시 강북구 도봉로 213, 하당빌딩 3,4층 (미아동)",의원,958108.0,1958788.0
(재)천주교서울대교구유지재단 전진상의원,"서울특별시 금천구 탑골로3가길 22, 전진상사회복지관 (시흥동)",의원,947883.0,1939432.0
(재)한국산업의학연구소 부설 나노메디의원,"서울특별시 금천구 시흥대로 421, 5층 (독산동)",의원,946743.0,1941496.0
(재)한국의학연구소한국중부의원,서울특별시 종로구 세종대로23길 54 (당주동),의원,953487.0,1952621.0
1삼성탑의원,"서울특별시 성동구 고산자로 255, 5층 (도선동, 케이-타워)",의원,958996.0,1951572.0
1신건우 이비인후과의원,"서울특별시 중랑구 동일로 634, 덕천빌딩 3층 (면목동)",의원,962938.0,1954267.0
24시열린의원,"서울특별시 광진구 능동로 90, 3층 (자양동, 더클래식500)",의원,962094.0,1948869.0
24시열린의원,"서울특별시 양천구 목동동로 233-1, 109호 (목동, 현대드림타워)",의원,944471.0,1947762.0
24시열린의원,"서울특별시 마포구 월드컵북로 396, 누리꿈스퀘어 지하층 B1095호 (상암동)",의원,946126.0,1953519.0
24시열린의원,"서울특별시 송파구 백제고분로 187, 2층 205,206호 (잠실동, 파크인수)",의원,963561.0,1945129.0
365다움의원,"서울특별시 성동구 왕십리광장로 17, 왕십리민자역사 4층 (행당동)",의원,959233.0,1951200.0
365더튼튼의원,"서울특별시 구로구 경인로 191, 2,3층 (오류동)",의원,941856.0,1944248.0
365류마고내과의원,"서울특별시 광진구 광나루로56길 63, 프라임프라자 501~503호 (구의동)",의원,964322.0,1948683.0
365메디의원,"서울특별시 강북구 삼양로 241, 3층 (미아동)",의원,957470.0,1958516.0
365문정사랑의원,"서울특별시 송파구 송이로32길 37, 1층 (문정동, 문정푸르지오아파트)",의원,967044.0,1943129.0
365미소내과의원,"서울특별시 동작구 남부순환로 2055, 2층 (사당동)",의원,953766.0,1942089.0
365봄연합의원,"서울특별시 강서구 양천로 424, 가양역 데시앙플렉스 지식산업센터 227,236~240호 (등촌동)",의원,942443.0,1951874.0
365봄이비인후과의원,"서울특별시 성북구 길음로 33, A동상가동 지하1층 1호,2-1호 (길음동, 길음뉴타운8단지아파트)",의원,957459.0,1956571.0
365삼성의원,"서울특별시 강남구 도곡로 331, 7층 (역삼동)",의원,960429.0,1944220.0
365서울연합의원,"서울특별시 중랑구 망우로 463, 2층 (망우동)",의원,965012.0,1955768.0
365연세의원,"서울특별시 성동구 왕십리로 410, L동 3층 320호 (하왕십리동, 센트라스)",의원,958175.0,1951978.0
365열린가정의학과의원,"서울특별시 강남구 도곡로 405, 삼환 아르누보2 204호 (대치동)",의원,960640.0,1944329.0
365열린내과의원,"서울특별시 노원구 한글비석로 77, 3층 (하계동)",의원,962103.0,1959875.0
365열린의원,"서울특별시 강동구 올림픽로 664, 3층 (천호동, 대우한강베네시티)",의원,966840.0,1949105.0
365열린의원,"서울특별시 영등포구 선유로 138, 롯데마트 양평점 (양평동3가)",의원,946239.0,1947592.0
365온(ON)가정의원,"서울특별시 중구 왕십리로 407, B1층 2호 (신당동, 신당 파인힐 하나유보라)",의원,958059.0,1951792.0
365웰정형외과재활의학과의원,"서울특별시 송파구 오금로 239, 365웰빌딩 2~5층 1층 103호 (방이동)",의원,966439.0,1945328.0
365이화웃는세상의원,"서울특별시 은평구 진관3로 11, 208호, 301호 (진관동, 은평뉴타운 힐데스하임)",의원,948675.0,1960158.0
365한국신통의원,"서울특별시 광진구 면목로 174, 2층 (중곡동)",의원,963173.0,1952226.0
365항외과의원,"서울특별시 강북구 도봉로 333, 8층 (수유동, 정우빌딩)",의원,958098.0,1959928.0
365힐링의원,"서울특별시 강동구 천호대로 1087, 2층 201호 (천호동, 진넥스빌Ⅲ)",의원,967552.0,1948598.0
BJ 라임의원,"서울특별시 관악구 과천대로 939, 르메이에르강남타운2 (남현동)",의원,954147.0,1941809.0
CL성형외과의원,"서울특별시 노원구 동일로 1392, 5층 (상계동, 노원한일빌딩)",의원,961306.0,1961598.0
DR.문이비인후과의원,서울특별시 관악구 은천로 105 (봉천동),의원,951123.0,1943241.0
Dr홍연합의원,"서울특별시 송파구 토성로 58 (풍납동, 도원빌딩 2층)",의원,966080.0,1947816.0
OK(오케이)하트내과의원,"서울특별시 은평구 서오릉로 131, 5층 (역촌동, 구산빌딩)",의원,948628.0,1956948.0
